,us equity,eu equity,em equity,us gov,eu gov,us corp,eu corp,us real,eu real,comm
30/04/2013,35.325,32.305,30.24,210.46,185.211,175.2625,143.259,26.527,36.1355,29.19
01/05/2013,35.305,32.305,30.24,210.82,185.211,175.7147,143.259,26.527,36.1355,29.19
02/05/2013,35.43,32.425,30.56,210.83,185.818,175.7524,143.663,26.527,36.2935,28.77
03/05/2013,35.86,32.97,30.81,209.98,184.901,174.8104,143.698,26.93,36.4704,29.37
06/05/2013,35.86,32.87,30.79,209.98,184.901,174.8104,143.767,27.041,36.6348,29.32
07/05/2013,35.975,33.09,31.07,209.49,184.145,173.8985,143.582,27.051,36.8749,29.19
08/05/2013,36.185,33.33,31.14,209.51,184.496,174.2452,143.825,26.93,36.9381,29.33
09/05/2013,36.2,33.3,31.19,209.51,184.591,174.2979,143.905,26.93,37.0329,29.23
10/05/2013,36.165,33.4,31.11,208.45,183.174,173.0771,143.421,27.081,36.9571,28.86
13/05/2013,36.22,33.35,30.89,208.39,183.511,172.738,143.617,27.011,37.2351,29.07
14/05/2013,36.57,33.543,31.1,208.34,183.377,172.6174,143.455,27.081,37.6459,28.97
15/05/2013,36.745,33.73,31.31,207.84,183.338,172.4064,143.513,27.283,37.8734,28.6
16/05/2013,36.865,33.73,31.31,208.74,184.002,173.3183,143.778,27.303,37.9682,28.77
17/05/2013,36.85,33.895,31.35,208.22,184.151,172.8737,143.882,27.524,38.2147,28.7
20/05/2013,37.12,34.02,31.29,208,183.514,172.4366,143.652,27.575,38.36,28.87
21/05/2013,37.01,33.98,31.15,208.01,183.08,172.3989,143.594,27.857,38.537,28.82
22/05/2013,37.33,34.14,31.37,208.14,183.419,172.5571,143.802,27.857,38.0693,28.89
23/05/2013,36.625,33.47,30.41,207.35,183.093,171.2986,143.49,27.343,37.1656,28.6
24/05/2013,36.47,33.34,30.27,207.82,183.243,171.9091,143.525,27.343,36.9255,28.75
27/05/2013,36.47,33.67,30.49,207.82,182.876,171.9091,143.317,27.343,37.1972,28.81
28/05/2013,37.105,34.17,30.84,206.72,182.334,170.432,143.155,26.426,37.3552,29.11
29/05/2013,36.55,33.64,30.18,205.87,181.9,169.7107,142.879,26.426,36.9208,28.91
30/05/2013,36.85,33.765,30.06,206.15,182.13,169.992,142.948,25.207,36.585,29.05
31/05/2013,36.82,33.43,29.79,206.22,182.28,169.3001,142.879,25.137,36.1587,28.93
03/06/2013,36.08,33.18,29.34,206.96,182.103,169.5738,142.682,25.137,36.0037,29.1
04/06/2013,36.47,33.24,29.46,206.31,181.846,168.8742,142.579,24.854,36.2233,29.06
05/06/2013,35.96,32.715,28.95,206.52,182.266,168.7602,142.567,24.854,35.6098,29.21
06/06/2013,35.82,32.3,28.47,206.89,181.968,168.2583,142.267,24.079,34.8607,29.08
07/06/2013,36.51,32.865,28.73,205.99,181.724,168.1062,142.175,24.079,35.2611,29.07
10/06/2013,36.57,32.825,28.18,205.43,181.29,167.6575,142.002,24.3,35.0544,28.95
11/06/2013,36.42,32.395,27.73,205.4,180.991,166.7298,141.54,23.827,34.415,28.72
12/06/2013,36.165,32.21,27.34,205.65,181.195,167.11,141.656,23.827,34.3246,28.81
13/06/2013,36.005,32.11,27.45,205.65,181.683,167.0416,141.563,23.585,33.9372,28.6
14/06/2013,36.3,32.21,27.48,206.68,182.388,168.6385,142.025,23.585,34.4925,28.89
17/06/2013,36.575,32.61,27.75,206.23,182.32,168.205,142.082,24.139,34.3634,28.89
18/06/2013,36.685,32.64,27.53,205.92,181.696,167.399,141.679,24.129,34.3957,28.83
19/06/2013,36.685,32.425,27.31,205.83,181.818,167.1633,141.875,24.028,34.3053,29.03
20/06/2013,35.64,31.243,26.23,203,180.34,163.1559,140.733,24.028,33.4722,28.25
21/06/2013,35.165,30.8,25.97,203.77,179.486,162.365,139.948,22.894,33.0266,28.07
24/06/2013,34.715,30.38,25.65,201.72,178.482,159.6579,139.267,22.65,31.8899,27.77
25/06/2013,35.255,30.78,26.26,202.25,178.74,161.2396,139.383,23.239,32.6003,28.03
26/06/2013,35.525,31.445,26.83,202.6,179.309,161.6046,139.745,23.239,33.2074,27.68
27/06/2013,35.93,31.69,27.46,203.06,179.743,162.4411,140.318,23.239,33.4593,27.79
28/06/2013,35.86,31.435,27.74,203.29,179.716,163.0114,140.54,24.336,33.5755,27.69
01/07/2013,36.145,31.675,27.85,203.46,179.838,163.9467,140.576,24.255,33.4722,27.81
02/07/2013,36.1,31.46,27.62,203.65,180.082,164.3877,140.915,24.488,33.6207,27.8
03/07/2013,35.885,31.11,27.24,203.6,180.462,164.3801,140.693,24.224,33.3947,27.95
04/07/2013,36.275,32,27.61,203.08,180.937,164.228,141.231,24.702,34.273,27.88
05/07/2013,36.05,31.405,27.23,201.42,180.232,161.5818,141.079,24.377,33.9565,27.67
08/07/2013,36.535,32.023,27.39,201.83,180.571,162.9353,140.997,24.732,34.2278,27.93
09/07/2013,36.73,32.2,27.7,202.31,181.181,162.9581,141.464,25.047,34.6282,28.01
10/07/2013,36.75,32.185,27.57,201.97,181.086,162.9429,141.488,24.844,34.3376,28.23
11/07/2013,37.205,32.47,28.09,202.59,181.371,164.1064,141.675,25.037,34.9317,28.35
12/07/2013,37.27,32.363,27.87,203.05,182.063,164.7223,141.804,24.976,34.809,28.38
15/07/2013,37.42,32.54,28.39,203.2,181.805,164.6311,141.71,25.149,35.1836,28.26
16/07/2013,37.295,32.275,28.12,203.37,182.253,165.2318,141.944,24.874,34.6088,28.62
17/07/2013,37.39,32.433,28.48,203.95,182.402,166.0226,142.002,25.006,34.7509,28.45
18/07/2013,37.635,32.9,28.48,203.54,182.659,165.5132,142.225,25.169,35.1125,28.35
19/07/2013,37.575,32.885,28.09,203.53,182.605,165.9846,142.131,25.067,35.1319,28.32
22/07/2013,37.735,33.003,28.14,203.89,182.592,166.6082,142.166,25.098,35.274,28.49
23/07/2013,37.655,32.98,28.44,203.73,182.09,166.3496,142.131,25.006,35.0286,28.48
24/07/2013,37.59,33.31,28.3,202.84,180.991,165.4675,141.78,24.712,34.9317,28.39
25/07/2013,37.41,33.2,28.12,202.58,180.72,164.8668,141.663,24.56,34.9317,28.14
26/07/2013,37.315,33.213,27.98,203.57,180.855,165.6196,141.757,24.478,34.88,27.97
29/07/2013,37.405,33.213,27.86,203.04,180.842,165.285,141.745,24.448,34.9059,28.02
30/07/2013,37.59,33.415,27.84,203.1,180.72,165.4827,141.815,24.448,34.8994,27.9
31/07/2013,37.685,33.53,27.55,202.16,180.706,164.1824,141.839,23.981,34.8284,27.92
01/08/2013,37.875,33.97,28,202.12,180.679,164.6463,141.78,24.224,35.3902,28.19
02/08/2013,37.9,34.08,28.1,202.91,180.869,164.8592,142.096,24.092,35.3321,28.12
05/08/2013,38.01,34.018,27.93,202.54,180.489,164.5854,141.979,24.133,35.6615,27.85
06/08/2013,37.755,33.798,27.45,202.54,180.313,164.5094,142.038,24.052,35.739,27.69
07/08/2013,37.535,33.83,27.13,202.81,180.435,164.5246,142.272,23.879,35.4031,27.58
08/08/2013,37.655,34.115,27.24,203.35,180.611,165.574,142.318,23.747,35.4548,27.75
09/08/2013,37.555,34.2,27.66,203.13,180.584,164.9048,142.412,23.97,35.0996,28.01
12/08/2013,37.635,34.23,27.89,203.33,180.381,165.2622,142.353,23.889,34.9317,28.18
13/08/2013,37.565,34.43,28.17,201.94,179.011,163.6425,141.897,23.849,35.1448,28.31
14/08/2013,37.595,34.535,28.3,202.13,179.052,163.6273,141.979,23.747,35.2611,28.39
15/08/2013,37.085,34.335,27.93,201.31,178.217,162.3954,141.687,23.391,34.8219,28.64
16/08/2013,36.96,34.57,27.88,201.2,178.299,161.9924,141.733,23.219,34.9252,28.84
19/08/2013,36.845,34.22,27.39,200.69,178.054,161.2092,141.617,22.843,34.8736,28.86
20/08/2013,36.845,33.788,26.95,201.17,178.749,161.7795,141.827,22.863,34.6411,28.83
21/08/2013,36.66,33.61,26.58,200.83,178.327,161.3461,141.511,22.752,34.2407,28.75
22/08/2013,36.775,34.055,26.73,200.22,177.795,161.0191,141.172,22.772,34.2019,28.69
23/08/2013,36.945,34.22,26.99,200.9,177.59,162.2281,141.114,22.914,34.4603,28.91
26/08/2013,36.945,34.19,27.05,200.9,178.04,162.2281,141.348,23.016,34.3505,29.21
27/08/2013,36.6,33.32,26.27,201.6,178.627,162.9125,141.383,22.68,33.7886,29.41
28/08/2013,36.43,33.22,26.39,201.67,178.327,163.2816,141.219,22.802,33.6211,29.4
29/08/2013,36.65,33.405,27.02,201.38,178.613,163.2816,141.371,22.904,33.4847,29.2
30/08/2013,36.345,32.97,26.95,201.86,178.654,163.8643,141.371,22.914,33.5886,29.01
02/09/2013,36.72,33.58,27.53,201.02,178.013,163.3276,141.266,23.229,33.9133,28.96
03/09/2013,36.51,33.34,27.37,200.5,177.467,162.699,141.114,22.904,33.3419,29.08
04/09/2013,36.755,33.41,27.52,200.5,177.686,163.067,141.137,23.016,33.2835,28.81
05/09/2013,36.88,33.63,28.03,199.54,176.363,161.3727,140.552,23.026,33.5627,28.69
06/09/2013,36.98,33.95,28.47,200.58,177.604,161.9247,141.079,23.229,33.4458,28.95
09/09/2013,37.045,33.89,28.73,200.78,177.522,162.124,141.079,23.27,33.2055,28.86
10/09/2013,37.47,34.53,29.21,200.08,176.636,161.4953,140.774,23.513,33.6601,28.54
11/09/2013,37.48,34.69,29.05,200.15,177.004,161.2807,140.973,23.554,33.6601,28.6
12/09/2013,37.55,34.688,28.87,200.84,177.686,162.3156,141.149,23.554,34.0951,28.5
13/09/2013,37.59,34.74,29.03,200.74,177.945,162.0857,141.16,23.645,33.9912,28.45
16/09/2013,37.945,35.08,29.32,201.89,178.504,163.136,141.453,23.869,34.4068,28.32
17/09/2013,37.955,35.02,29.19,201.1,178.081,162.2773,141.312,23.818,34.3353,28.08
18/09/2013,37.925,35.24,29.04,200.85,177.686,162.17,141.348,23.696,34.1081,28.12
19/09/2013,38.34,35.54,29.7,202.29,178.736,164.5543,141.956,24.356,35.0755,28.73
20/09/2013,38.255,35.51,29.42,202.29,178.49,163.9716,141.886,24.023,35.1924,28.3
23/09/2013,37.83,35.255,29.3,202.65,178.886,164.4163,141.932,23.901,34.8613,28.13
24/09/2013,37.92,35.44,29.28,203.02,179.827,165.1369,142.365,23.84,34.9262,28.03
25/09/2013,37.85,35.495,29.07,203.31,180.086,165.3363,142.412,23.697,34.9262,28.31
26/09/2013,37.765,35.468,29.02,203.23,180.059,165.3209,142.435,23.86,34.9132,28.28
27/09/2013,37.655,35.41,28.66,203.46,180.672,165.4666,142.576,23.686,34.9002,28.39
30/09/2013,37.47,35.105,28.37,203.38,180.713,165.0909,142.47,23.625,34.8937,28.24
01/10/2013,37.74,35.61,28.75,203.34,180.318,165.0756,142.424,24.085,35.121,27.85
02/10/2013,37.59,35.403,28.71,203.71,180.4,165.5203,142.47,24.085,34.9846,28.14
03/10/2013,37.34,35.215,28.67,203.65,180.4,165.7043,142.517,23.38,34.8418,28.16
04/10/2013,37.5,35.505,28.95,203.31,180.004,165.3669,142.4,23.339,34.8613,28.17
07/10/2013,37.475,35.47,28.97,203.56,180.386,165.7656,142.576,23.441,34.4847,28.36
08/10/2013,37.16,35.205,28.83,203.56,180.318,165.6429,142.494,23.329,34.4132,28.5
09/10/2013,36.73,35.248,28.79,203.22,180.263,165.4359,142.541,23.411,34.4197,28.24
10/10/2013,37.445,36.048,29.45,202.64,179.622,165.0219,142.388,23.411,34.9002,28.49
11/10/2013,37.745,36.115,29.5,203.37,179.772,166.0492,142.576,23.88,34.9976,28.31
14/10/2013,37.8,36.135,29.5,203,179.813,165.8422,142.634,23.962,35.1729,28.36
15/10/2013,38.13,36.448,29.93,202.8,179.158,165.3823,142.576,24.115,35.2833,28.36
16/10/2013,38.305,36.623,29.9,202.78,178.845,165.7809,142.505,24.279,35.4911,28.44
17/10/2013,38.42,36.568,29.57,203.96,179.636,167.2836,142.821,24.289,35.6469,28.43
18/10/2013,38.77,36.833,29.73,204.09,180.072,168.1882,143.055,24.452,35.9651,28.49
21/10/2013,38.86,36.8,29.61,203.91,179.895,167.5902,143.055,24.35,35.9002,28.49
22/10/2013,38.99,36.975,29.69,204.6,180.604,168.2342,143.336,24.35,35.9067,28.57
23/10/2013,38.85,36.665,29.15,205.04,180.945,168.6789,143.453,24.309,36.0105,28.34
24/10/2013,39.015,36.895,29.06,204.73,180.85,168.4949,143.383,24.258,36.1664,28.21
25/10/2013,39.095,36.84,29,204.78,181.013,168.4182,143.394,24.37,36.2638,28.24
28/10/2013,39.255,36.71,29.21,204.77,181.027,168.4335,143.406,24.258,36.3287,28.31
29/10/2013,39.425,37.035,29.43,204.65,181.231,168.3109,143.523,24.268,36.3936,28.27
30/10/2013,39.37,36.928,29.44,205.06,181.886,168.8475,143.886,24.146,35.9781,28.37
31/10/2013,39.285,37.225,29.46,204.43,182.172,168.2342,144.131,24.279,36.082,28.1
01/11/2013,39.12,37.068,29.49,204,182.009,167.7972,144.061,24.319,35.9586,27.86
04/11/2013,39.285,37.19,29.6,204.18,182.145,167.9045,144.131,24.391,36.0235,27.69
05/11/2013,39.285,36.888,29.35,203.55,181.3,166.8542,143.85,24.309,36.082,27.62
06/11/2013,39.42,37.14,29.23,204.12,181.341,167.3296,143.921,24.207,36.1274,27.71
07/11/2013,39.24,36.995,29.13,204.44,182.186,167.6669,144.33,24.197,36.0235,27.48
08/11/2013,39.245,36.883,28.83,203.34,181.15,165.8882,143.967,23.942,35.9261,27.44
11/11/2013,39.51,37.12,28.64,202.96,181.259,165.7502,143.979,23.983,36.0755,27.64
12/11/2013,39.46,36.89,28.56,203.09,180.918,165.6276,143.886,23.778,36.1599,27.58
13/11/2013,39.395,36.723,28.27,203.37,181.586,165.8116,144.178,23.758,35.7119,27.5
14/11/2013,39.93,37.11,28.65,204.08,181.968,166.8849,144.26,24.023,36.0755,27.63
15/11/2013,40.035,37.16,29.35,203.89,181.864,166.7852,144.166,24.187,36.2443,27.53
18/11/2013,40.18,37.445,29.64,204.24,182.152,167.3602,144.26,24.074,36.5949,27.46
19/11/2013,39.97,37.08,29.36,204.09,181.714,167.2759,144.073,23.85,36.2118,27.37
20/11/2013,40,37.105,29.46,204.02,181.755,167.2682,144.096,23.952,35.9716,27.34
21/11/2013,40.025,37.025,29,203.47,181.494,166.3406,143.991,23.686,35.8158,27.41
22/11/2013,40.155,37.178,28.92,203.68,181.33,166.9386,143.944,23.513,35.7963,27.55
25/11/2013,40.315,37.375,29.04,203.89,181.631,167.4139,144.026,23.513,36.03,27.44
26/11/2013,40.265,37.278,28.67,204.17,182.056,167.7665,144.201,23.329,35.9261,27.46
27/11/2013,40.37,37.503,28.97,203.93,181.947,167.3165,144.108,23.401,36.0409,27.41
28/11/2013,40.4,37.625,28.9,203.61,181.933,167.5947,144.26,23.411,36.0409,27.4
29/11/2013,40.45,37.56,29.1,203.9,182.001,167.502,144.377,23.288,36.0929,27.51
02/12/2013,40.315,37.468,28.92,203.57,181.48,167.1697,144.283,23.207,35.924,27.37
03/12/2013,40.045,36.68,28.44,203.79,181.645,167.2702,144.225,22.982,35.6382,27.47
04/12/2013,40.075,36.39,28.46,203.05,180.507,166.5901,143.874,23.125,35.5797,27.59
05/12/2013,39.885,35.95,28.24,202.95,179.986,166.4587,143.523,22.931,35.3199,27.57
06/12/2013,40.205,36.318,28.69,203.05,180.15,166.8451,143.675,23.053,35.5537,27.57
09/12/2013,40.445,36.41,28.74,203.04,180.137,166.8915,143.628,23.023,35.6057,27.6
10/12/2013,40.315,36.06,28.48,203.28,180.219,167.3397,143.652,22.921,35.4043,27.69
11/12/2013,40.015,35.895,28.02,203.29,180.342,167.6025,143.769,22.921,34.8976,27.66
12/12/2013,39.705,35.645,27.82,202.76,180.109,167.1233,143.663,22.39,34.5338,27.43
13/12/2013,39.635,35.59,27.87,202.78,180.274,167.3088,143.64,22.441,34.4104,27.41
16/12/2013,39.955,36.315,28.13,203.08,180.137,167.8884,143.652,22.451,34.3324,27.52
17/12/2013,39.695,35.875,27.93,203.02,180.274,167.9193,143.862,22.329,34.3259,27.39
18/12/2013,39.785,36.273,27.82,202.77,180.027,167.7802,143.808,22.451,34.17,27.44
19/12/2013,40.37,36.953,28.01,202.44,179.67,167.7261,143.938,22.706,34.6313,27.35
20/12/2013,40.615,37.21,28.16,202.71,179.712,168.4835,143.997,22.798,35.0145,27.52
23/12/2013,40.845,37.44,28.21,202.66,179.52,168.754,144.021,22.942,35.2549,27.5
24/12/2013,40.825,37.44,28.21,201.93,179.52,168.4603,143.843,22.942,34.8067,27.5
25/12/2013,40.825,37.44,28.21,201.93,179.52,168.4603,143.843,22.942,34.8067,27.5
26/12/2013,40.825,37.44,28.21,201.93,179.52,168.4603,143.843,22.942,34.8067,27.5
27/12/2013,41.145,37.928,28.15,201.97,178.683,167.9348,143.618,22.768,35.0795,27.73
30/12/2013,41.125,37.805,28.29,202.21,178.724,168.0893,143.831,22.911,35.1834,27.58
31/12/2013,41.135,37.805,28.29,202.13,178.724,168.1666,144.033,22.911,35.5992,27.58
01/01/2014,41.135,37.805,28.29,202.13,178.724,168.1666,144.033,22.911,35.5992,27.58
02/01/2014,40.99,37.273,28.07,202.12,178.793,168.2826,143.914,23.003,35.1574,27.31
03/01/2014,40.915,37.48,27.92,202.03,178.861,168.468,143.973,23.178,35.2029,27.11
06/01/2014,40.77,37.395,27.64,202.42,179.328,169.094,144.175,23.085,35.2874,27.13
07/01/2014,41.07,37.905,27.76,202.41,179.533,169.0786,144.258,23.291,35.3588,27.13
08/01/2014,41.035,37.94,27.72,201.91,179.314,168.3907,144.151,23.229,35.3978,26.93
09/01/2014,40.92,37.675,27.38,201.96,179.273,168.6303,144.187,23.106,35.5147,26.66
10/01/2014,40.98,37.84,27.74,202.86,180.082,169.6659,144.471,23.229,35.7226,26.77
13/01/2014,41.125,37.95,27.9,203.26,180.452,170.0446,144.625,23.321,36.0734,26.92
14/01/2014,40.945,38.01,27.69,203.15,180.493,169.805,144.53,23.25,35.885,26.84
15/01/2014,41.255,38.638,27.99,202.68,180.301,169.3104,144.53,23.496,35.924,26.95
16/01/2014,41.17,38.42,27.79,203.2,180.973,170.0214,144.826,23.434,35.8785,26.92
17/01/2014,41.205,38.483,27.75,203.19,181.261,169.9132,144.992,23.588,36.2878,26.97
20/01/2014,41.105,38.485,27.85,203.3,181.508,170.2069,145.051,23.506,36.2878,26.89
21/01/2014,41,38.468,27.66,203.11,181.508,169.8668,145.122,23.588,36.2228,26.9
22/01/2014,41.165,38.45,27.81,202.94,181.343,169.7664,145.075,23.711,36.2423,26.93
23/01/2014,40.845,38.045,27.22,203.52,181.81,169.8746,145.158,23.393,36.1838,27.04
24/01/2014,40.24,36.96,26.47,204.34,182.55,170.2533,145.264,23.393,35.3653,26.91
27/01/2014,39.875,36.73,26.27,204.09,182.358,170.1914,145.075,22.942,35.4693,26.79
28/01/2014,39.94,37.055,26.5,203.94,182.331,169.975,145.193,23.106,35.4888,26.87
29/01/2014,39.89,36.795,26.44,204.29,182.783,170.4233,145.347,23.014,35.3069,26.84
30/01/2014,39.995,37.003,26.7,204.27,183.085,170.431,145.407,23.014,35.3393,26.75
31/01/2014,39.905,36.825,26.66,204.75,183.798,170.8329,145.726,23.239,35.1899,26.68
03/02/2014,39.285,36.165,26.22,205.23,183.866,171.5361,145.679,23.147,35.2614,26.68
04/02/2014,39.115,36.23,26.49,205.1,183.907,171.4279,145.655,23.311,35.0145,26.89
05/02/2014,39.035,36.22,26.31,204.82,183.99,171.057,145.797,23.26,35.021,26.93
06/02/2014,39.49,36.815,26.71,204.46,183.222,170.771,145.513,23.383,35.2614,27.03
07/02/2014,39.85,37.13,26.87,204.76,183.798,171.3352,145.94,23.526,35.6122,27.16
10/02/2014,40.09,37.05,26.55,204.77,183.428,171.3429,145.738,23.537,35.7681,27.24
11/02/2014,40.495,37.588,26.92,204.36,183.469,171.0879,145.904,23.783,36.3008,27.26
12/02/2014,40.625,37.823,27.29,204.11,183.071,170.7247,145.75,23.896,36.2358,27.44
13/02/2014,40.755,37.835,26.95,204.5,183.77,171.2888,145.94,23.844,36.4957,27.44
14/02/2014,40.965,38.125,27.36,204.44,183.496,171.3584,145.916,23.885,36.7295,27.6
17/02/2014,41.12,38.13,27.37,204.47,183.546,171.4434,145.88,23.937,37.0543,27.73
18/02/2014,41.175,38.103,27.18,204.81,183.697,171.8916,146.023,23.906,36.8984,27.91
19/02/2014,41.2,38.138,27,204.93,183.904,172.2317,146.129,24.08,36.9699,28.02
20/02/2014,40.99,38.133,26.99,204.32,183.463,171.3661,145.963,24.07,37.0154,28.02
21/02/2014,41.215,38.255,27.21,204.41,183.766,171.5284,146.153,24.008,37.4181,27.97
24/02/2014,41.455,38.535,27.31,204.49,183.573,171.8298,146.141,24.162,37.4116,28.14
25/02/2014,41.4,38.573,27.06,204.85,183.904,172.2626,146.378,24.142,37.3597,28.13
26/02/2014,41.4,38.458,27.16,204.88,184.4,172.4847,146.579,24.224,37.5156,28.08
27/02/2014,41.375,38.303,27.32,205.32,185.034,173.287,146.769,24.091,37.3272,28.09
28/02/2014,41.635,38.445,27.13,205.08,184.111,173.0923,146.449,24.049,37.4636,27.96
03/03/2014,41.14,37.31,26.57,205.73,184.979,173.5519,146.638,23.937,37.0024,28.41
04/03/2014,41.81,38.315,27.15,205.73,184.538,173.1702,146.674,23.937,37.9443,28.28
05/03/2014,41.85,38.305,27.13,205.12,184.58,173.1468,146.674,24.326,37.5416,28.3
06/03/2014,42.03,38.405,27.4,204.65,183.904,172.4535,146.449,24.255,37.7494,28.28
07/03/2014,41.89,37.86,26.94,204.02,183.863,171.7603,146.544,23.947,37.4311,28.23
10/03/2014,41.865,37.783,26.61,204.12,184.194,171.5344,146.698,23.783,37.1388,28.1
11/03/2014,41.83,37.76,26.63,204.19,184.056,171.6902,146.686,23.875,37.1193,27.98
12/03/2014,41.68,37.465,26.24,204.59,184.648,172.1498,146.804,23.711,36.5152,28.03
13/03/2014,41.495,36.855,26.07,205.22,185.269,172.7807,147.029,23.67,36.7425,27.95
14/03/2014,41.285,36.708,26.11,205.37,185.324,172.8119,146.887,23.608,36.3398,28.02
17/03/2014,41.585,37.238,26.38,205.18,184.993,172.7106,146.816,23.68,36.7295,27.89
18/03/2014,41.79,37.535,26.67,205.2,184.979,172.7418,146.946,23.783,36.8595,27.91
19/03/2014,41.835,37.56,26.54,204.98,184.607,172.7262,146.84,23.691,36.9764,27.93
20/03/2014,41.84,37.743,26.56,204.1,183.918,171.9628,146.544,23.506,36.2358,27.74
21/03/2014,42.04,37.825,26.92,204.29,184.069,172.5159,146.579,23.885,36.5736,27.84
24/03/2014,41.4,37.33,26.81,204.54,184.731,173.0066,146.816,23.578,36.3008,27.77
25/03/2014,41.53,37.828,27.24,204.52,184.897,172.9832,146.899,23.805,36.8075,27.92
26/03/2014,41.78,38.255,27.45,204.64,185.062,173.2948,147.029,23.867,36.723,27.85
27/03/2014,41.345,38.328,27.73,205.07,185.489,174.0193,147.171,23.929,37.0284,28
28/03/2014,41.645,38.77,28.14,204.65,185.227,173.4896,147.065,24.186,37.0219,28.08
31/03/2014,41.805,38.638,28.22,204.59,185.048,173.4039,147.017,24.228,37.1388,27.91
01/04/2014,42.03,38.983,28.32,204.51,184.828,173.178,147.029,24.145,36.9894,27.97
02/04/2014,42.255,39.005,28.54,203.96,184.359,172.9209,146.84,24.341,37.4181,27.79
03/04/2014,42.24,39.245,28.4,204.14,184.552,173.3338,146.994,24.424,37.3467,27.81
04/04/2014,42.185,39.52,28.85,204.81,185.214,174.1205,147.337,24.651,37.5156,28.06
07/04/2014,41.475,39.015,28.6,205.16,185.283,174.2296,147.385,24.63,37.639,28
08/04/2014,41.42,38.883,28.87,205.08,185.062,174.3308,147.314,24.506,37.548,28.16
09/04/2014,41.52,38.95,28.76,205.06,184.91,174.4165,147.302,24.486,37.587,28.3
10/04/2014,41.515,38.633,28.74,205.92,185.545,175.3123,147.574,24.382,37.9508,28.31
11/04/2014,40.975,38.19,28.41,205.98,185.738,175.3669,147.562,24.207,37.561,28.31
14/04/2014,40.975,38.403,28.62,205.95,185.448,175.398,147.468,24.372,37.2817,28.43
15/04/2014,40.905,37.92,28.01,206.15,186.206,175.6784,147.811,24.413,37.5675,28.33
16/04/2014,41.475,38.478,28.42,205.9,186.013,175.5226,147.787,24.62,37.7689,28.51
17/04/2014,41.72,38.673,28.59,205.48,185.669,175.3435,147.622,24.651,37.8469,28.48
18/04/2014,41.72,38.673,28.59,205.48,185.669,175.3435,147.622,24.651,37.8469,28.48
21/04/2014,41.72,38.673,28.59,205.48,185.669,175.3435,147.622,24.651,37.8469,28.48
22/04/2014,42.11,39.253,28.64,205.05,185.338,174.6113,147.491,24.826,38.2626,28.28
